"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"23811","Philodendron trujilloi G.S.Bunting",5.693764,0.002473,1.1e-05,7.331742,0.090658,0.01711,7.384836,0.025139,0.001503,9.057191,0.090758,0.015238,"Mechanism_4"
"23911","Philodendron tuerckheimii Grayum",5.68311,0.002665,4e-06,7.810997,0.078697,0.006695,7.29866,0.024526,0.000588,9.583146,0.087261,0.005963,"Mechanism_4"
"24011","Philodendron tysonii Croat",5.687184,0.005521,2.5e-05,7.998351,0.02987,0.038498,7.309898,0.05066,0.003382,9.827032,0.188518,0.034286,"Mechanism_4"
"24111","Philodendron uleanum Engl.",5.694147,0.001964,1.1e-05,7.806299,0.134371,0.01711,7.155479,0.028844,0.001503,9.932125,0.141776,0.015238,"Mechanism_4"
"24211","Philodendron utleyanum Croat",5.698602,NA,0.000101,8.093157,NA,0.153993,7.424762,NA,0.013528,9.650271,NA,0.137142,"Mechanism_4"
"24311","Philodendron vargealtense Sakur.",5.683377,0.005731,3.4e-05,7.188591,0.075464,0.051331,7.121319,0.053781,0.004509,9.297088,0.11137,0.045714,"Mechanism_4"
"24411","Philodendron victoriae G.S.Bunting",5.692849,0.009099,5e-05,7.501242,0.04942,0.076997,7.380208,0.114778,0.006764,9.255169,0.092234,0.068571,"Mechanism_4"
"24511","Philodendron wadedavisii Croat",5.694234,0.001855,3.4e-05,8.072875,0.047525,0.051331,7.117724,0.004686,0.004509,10.054053,0.038883,0.045714,"Mechanism_4"
"24611","Philodendron warszewiczii K.Koch & C.D.Bouché",5.690606,0.002026,6e-06,7.084809,0.054788,0.008555,7.490023,0.014232,0.000752,8.816535,0.081886,0.007619,"Mechanism_4"
"24711","Philodendron wilburii Croat & Grayum",5.688799,0.006247,3.4e-05,8.261143,0.153834,0.051331,7.381242,0.01616,0.004509,9.826051,0.088904,0.045714,"Mechanism_4"
"24811","Philodendron wurdackii G.S.Bunting",5.693763,0.000989,4e-06,7.989706,0.052771,0.005703,7.141034,0.019448,0.000501,10.068127,0.065622,0.005079,"Mechanism_4"
"24911","Philodendron zhuanum Croat",5.701947,NA,0.000101,7.249926,NA,0.153993,7.491088,NA,0.013528,9.280985,NA,0.137142,"Mechanism_4"
"25011","Rhodospatha badilloi G.S.Bunting",5.675859,0.006211,3.4e-05,7.251816,0.126217,0.051331,7.23366,0.006013,0.004509,9.134193,0.061846,0.045714,"Mechanism_4"
"25111","Rhodospatha bolivarana G.S.Bunting",5.695918,0.000672,5e-05,7.794879,0.156681,0.076997,7.291075,0.103418,0.006764,9.904948,0.101502,0.068571,"Mechanism_4"
"25211","Rhodospatha brachypoda G.S.Bunting",5.689578,0.002399,5e-06,8.038415,0.075269,0.0077,7.122628,0.018086,0.000676,9.985619,0.087723,0.006857,"Mechanism_4"
"25311","Rhodospatha guasareensis G.S.Bunting",5.675554,NA,0.000101,7.133296,NA,0.153993,7.312553,NA,0.013528,9.145588,NA,0.137142,"Mechanism_4"
"25411","Rhodospatha pellucida Croat & Grayum",5.695275,0.003291,1.7e-05,8.081145,0.120644,0.025666,7.383287,0.04458,0.002255,9.957398,0.074851,0.022857,"Mechanism_4"
"25511","Rhodospatha venosa Gleason",5.696247,0.000715,3e-06,7.895998,0.044289,0.004968,7.293771,0.019411,0.000436,9.789512,0.044053,0.004424,"Mechanism_4"
"25611","Rhodospatha wendlandii Schott",5.69196,0.001761,2e-06,7.996579,0.052774,0.003667,7.375898,0.019167,0.000322,9.809215,0.058743,0.003265,"Mechanism_4"
"25711","Stenospermation allenii L.D.Gómez & Croat",5.689345,0.000507,5e-05,7.967063,0.09537,0.076997,7.366103,0.007272,0.006764,9.79092,0.039244,0.068571,"Mechanism_4"
"25811","Stenospermation angustifolium Hemsl.",5.691484,0.00164,2e-06,8.093369,0.05601,0.0035,7.343668,0.016,0.000315,9.820394,0.051419,0.003189,"Mechanism_4"
"25911","Stenospermation flavescens Engl.",5.68357,0.004702,2e-05,7.211973,0.326805,0.030799,7.190788,0.055646,0.002706,9.534654,0.271061,0.027428,"Mechanism_4"
"26011","Stenospermation sessile Engl.",5.68213,0.003315,8e-06,8.055492,0.060772,0.012833,7.288956,0.03929,0.001127,9.895932,0.061209,0.011429,"Mechanism_4"
"26111","Stenospermation spruceanum Schott",5.688472,0.001906,3e-06,8.042524,0.06713,0.00531,7.230488,0.016902,0.000466,9.998852,0.057522,0.004729,"Mechanism_4"
"26211","Syngonium angustatum Schott",5.696788,0.000926,2e-06,7.631129,0.054201,0.002961,7.446095,0.009174,0.000265,9.396449,0.054568,0.002689,"Mechanism_4"
"26311","Syngonium chiapense Matuda",5.690858,0.00279,9e-06,7.671843,0.111109,0.013999,7.443819,0.01807,0.00123,9.461141,0.115785,0.012467,"Mechanism_4"
"26411","Syngonium erythrophyllum Birdsey ex G.S.Bunting",5.697594,0.001062,2e-05,8.269043,0.203799,0.030799,7.342824,0.03945,0.002706,9.97832,0.228418,0.027428,"Mechanism_4"
"26511","Syngonium hastifolium Engl.",5.69335,0.004837,1.4e-05,7.664176,0.089431,0.021999,7.164449,0.02659,0.001933,9.750881,0.117624,0.019592,"Mechanism_4"
"26611","Syngonium hoffmannii Schott",5.686889,0.002731,7e-06,8.041699,0.052509,0.010266,7.341174,0.026397,0.000902,9.846359,0.057599,0.009143,"Mechanism_4"
"26711","Syngonium laterinervium Croat",5.700945,NA,0.000101,8.293049,NA,0.153993,7.375256,NA,0.013528,9.944294,NA,0.137142,"Mechanism_4"
"26811","Syngonium llanoense Croat",5.691903,0.009378,3.4e-05,8.406735,0.172267,0.051331,7.29194,0.108069,0.006764,9.745807,0.186219,0.068571,"Mechanism_4"
"26911","Syngonium macrophyllum Engl.",5.691364,0.001261,2e-06,7.759986,0.062641,0.002444,7.342706,0.018609,0.000218,9.573815,0.064235,0.002212,"Mechanism_4"
"27011","Syngonium mauroanum Birdsey ex G.S.Bunting",5.699436,0.001676,2.5e-05,7.680727,0.058554,0.038498,7.443199,0.014573,0.003382,9.677502,0.104734,0.034286,"Mechanism_4"
"27111","Syngonium salvadorense Schott",5.693125,0.004295,1.7e-05,7.493572,0.117168,0.025666,7.494207,0.028277,0.002255,9.179601,0.152017,0.022857,"Mechanism_4"
"27211","Syngonium steyermarkii Croat",5.68409,NA,0.000101,7.893945,NA,0.153993,7.443664,NA,0.013528,9.906084,NA,0.137142,"Mechanism_4"
"27311","Syngonium triphyllum Birdsey ex Croat",5.694846,0.003417,8e-06,8.079556,0.066841,0.012833,7.394855,0.019902,0.001127,9.892468,0.051354,0.011429,"Mechanism_4"
"27410","Syngonium yurimaguense Engl.",5.695613,0.000632,2e-06,7.74632,0.047656,0.00275,7.199845,0.015511,0.000242,9.791003,0.049033,0.002449,"Mechanism_4"
"27511","Aganisia fimbriata Rchb.f.",5.697956,0.000582,8e-06,7.807732,0.088644,0.011846,7.160531,0.025341,0.001041,9.866931,0.06958,0.010549,"Mechanism_4"
"27611","Aganisia pulchella Lindl.",5.697668,0.000868,1.1e-05,7.78326,0.084158,0.01711,7.338829,0.038256,0.001503,9.567058,0.104292,0.015238,"Mechanism_4"
"27711","Vanilla appendiculata Rolfe",5.698825,0.000805,3.4e-05,7.533142,0.053176,0.051331,7.245121,0.023071,0.004509,9.606376,0.108746,0.045714,"Mechanism_4"
"27811","Vanilla barbellata Rchb.f.",5.695439,0.002073,2e-05,7.259945,0.097319,0.030799,7.447844,0.029689,0.002706,9.025314,0.153799,0.027428,"Mechanism_4"
"27911","Vanilla bicolor Lindl.",5.69333,0.001307,8e-06,8.107444,0.090358,0.012833,7.212453,0.025071,0.001127,9.959826,0.083774,0.011429,"Mechanism_4"
"28011","Vanilla calyculata Schltr.",5.691651,0.001623,3.4e-05,7.315632,0.078068,0.051331,7.315359,0.009041,0.004509,9.2864,0.079166,0.045714,"Mechanism_4"
"28111","Vanilla chamissonis Klotzsch",5.693302,0.001717,6e-06,7.127173,0.075239,0.009058,7.289741,0.022818,0.000846,9.035251,0.064105,0.008571,"Mechanism_4"
"28211","Vanilla claviculata Sw.",5.703949,NA,0.000101,6.990257,NA,0.153993,7.542744,NA,0.013528,8.504311,NA,0.137142,"Mechanism_4"
"28311","Vanilla columbiana Rolfe",5.697482,0.001647,3.4e-05,8.492282,0.281125,0.051331,7.285157,0.061223,0.004509,10.231688,0.327901,0.045714,"Mechanism_4"
"28411","Vanilla cristagalli Hoehne",5.697932,0,5e-05,7.637513,0.326295,0.076997,7.190373,0.101964,0.006764,9.741832,0.271361,0.068571,"Mechanism_4"
"28511","Vanilla dilloniana Correll",5.696758,0.000503,5e-05,7.126062,0.089914,0.076997,7.52222,0.030017,0.006764,8.900081,0.095456,0.068571,"Mechanism_4"
"28611","Vanilla dressleri Soto Arenas",5.696696,0.002527,3.4e-05,8.102112,0.260577,0.051331,7.400927,0.05614,0.004509,9.868542,0.192715,0.045714,"Mechanism_4"
"28711","Vanilla hamata Klotzsch",5.700443,0.000501,5e-05,7.383043,0.090026,0.076997,7.27894,0.059298,0.006764,9.364111,0.132009,0.068571,"Mechanism_4"
"28811","Vanilla hartii Rolfe",5.695649,0.003424,2.5e-05,8.152261,0.114853,0.038498,7.377812,0.008296,0.003382,9.861846,0.048191,0.034286,"Mechanism_4"
"28911","Vanilla helleri A.D.Hawkes",5.697932,NA,0.000101,7.889459,NA,0.153993,7.455298,NA,0.013528,9.639847,NA,0.137142,"Mechanism_4"
"29011","Vanilla inodora Schiede",5.690943,0.002589,7e-06,7.67305,0.085866,0.011,7.411918,0.023114,0.000966,9.527319,0.061038,0.009796,"Mechanism_4"
"29111","Vanilla insignis Ames",5.697373,0.000112,3.4e-05,7.420806,0.268104,0.051331,7.480475,0.011903,0.004509,9.086631,0.333976,0.045714,"Mechanism_4"
"29211","Vanilla methonica Rchb.f. & Warsz.",5.697484,0.000994,3.4e-05,7.577323,0.236503,0.051331,7.14909,0.068216,0.004509,9.949073,0.207564,0.045714,"Mechanism_4"
"29311","Vanilla odorata C.Presl",5.695762,0.000887,3e-06,7.555113,0.073158,0.004052,7.308991,0.025011,0.000356,9.508364,0.078375,0.003609,"Mechanism_4"
"29411","Vanilla organensis Rolfe",5.698267,NA,0.000101,8.1545,NA,0.153993,7.232733,NA,0.013528,10.099589,NA,0.137142,"Mechanism_4"
"29511","Vanilla ovata Rolfe",5.698267,NA,0.000101,8.037543,NA,0.153993,7.36897,NA,0.013528,9.876116,NA,0.137142,"Mechanism_4"
"29611","Vanilla penicillata Garay & Dunst.",5.695245,0.000846,3.4e-05,8.031482,0.046854,0.051331,7.247282,0.037966,0.004509,9.948042,0.083678,0.045714,"Mechanism_4"
"29711","Vanilla phaeantha Rchb.f.",5.697191,0.001173,2e-05,7.271373,0.07421,0.030799,7.507197,0.017342,0.002706,8.921092,0.048579,0.027428,"Mechanism_4"
"29811","Vanilla poitaei Rchb.f.",5.697924,0.002005,2e-05,7.268644,0.106954,0.030799,7.489985,0.032598,0.002706,9.00646,0.056124,0.027428,"Mechanism_4"
"29911","Vanilla ribeiroi Hoehne",5.697261,NA,0.000101,7.499977,NA,0.153993,7.288244,NA,0.013528,9.452737,NA,0.137142,"Mechanism_4"
"3007","Vanilla schwackeana Hoehne",5.701613,NA,0.000101,7.648263,NA,0.153993,7.409136,NA,0.013528,9.24754,NA,0.137142,"Mechanism_4"
"3013","Vanilla sprucei Rolfe",5.694235,0.001268,2.5e-05,8.125108,0.045019,0.038498,7.112046,0.007189,0.003382,10.117726,0.027866,0.034286,"Mechanism_4"
"3022","Vanilla trigonocarpa Hoehne",5.695109,0.001206,2e-05,8.052637,0.027895,0.030799,7.100665,0.003323,0.002706,10.140069,0.061612,0.027428,"Mechanism_4"
"3032","Dresslerothamnus peperomioides H.Rob.",5.681366,NA,0.000101,7.879291,NA,0.153993,7.230563,NA,0.013528,10.136265,NA,0.137142,"Mechanism_4"
"3042","Tuberostylis rhizophorae Steetz",5.694674,0.003419,3.4e-05,7.972029,0.412498,0.051331,7.328929,0.01283,0.004509,9.901418,0.386315,0.045714,"Mechanism_4"
"3052","Burmeistera aspera E.Wimm.",5.642891,0.004498,3.4e-05,7.361879,0.11629,0.051331,6.801729,0.037748,0.004509,9.560026,0.018298,0.045714,"Mechanism_4"
"3062","Burmeistera microphylla Donn.Sm.",5.681574,0.003817,1e-05,7.988148,0.030799,0.015399,7.292853,0.039665,0.001353,9.934691,0.048128,0.013714,"Mechanism_4"
"3072","Lobelia rotundifolia Juss. ex A.DC.",5.653015,NA,0.000101,7.191429,NA,0.153993,7.224025,NA,0.013528,9.434843,NA,0.137142,"Mechanism_4"
"3082","Selenicereus vagans Britton & Rose",5.695561,0.002899,1.7e-05,7.22978,0.261282,0.025666,7.493855,0.013852,0.002255,8.950105,0.319014,0.022857,"Mechanism_4"
"3092","Stellaria cuspidata Willd. ex Schltdl.",5.663384,0.00294,3e-06,7.137074,0.071349,0.00531,7.417815,0.01509,0.000466,8.85202,0.06857,0.004729,"Mechanism_4"
"3103","Hydrangea asterolasia Diels",5.667879,0.007373,1.3e-05,7.945745,0.135832,0.019249,7.218657,0.063175,0.001691,9.792074,0.076257,0.017143,"Mechanism_4"
"3113","Hydrangea steyermarkii Standl.",5.679179,0.001859,1.3e-05,7.806042,0.095915,0.019249,7.358212,0.025847,0.001691,9.506884,0.146779,0.017143,"Mechanism_4"
"3122","Hydrangea tarapotensis Briq.",5.674417,0.005853,9e-06,7.570921,0.166153,0.013999,7.098158,0.038218,0.00123,9.545038,0.140509,0.012467,"Mechanism_4"
"3132","Begonia aeranthos L.B.Sm. & B.G.Schub.",5.66468,0.01941,5e-05,8.174095,0.261671,0.076997,7.16478,0.067231,0.006764,9.35633,0.368509,0.068571,"Mechanism_4"
"3142","Begonia cyathophora Poepp. & Endl.",5.670003,0.007058,1.4e-05,7.375681,0.177002,0.021999,7.233609,0.029031,0.001933,9.193483,0.142612,0.019592,"Mechanism_4"
"3152","Begonia estrellensis C.DC.",5.684873,0.004356,1.3e-05,8.126854,0.075885,0.019249,7.312579,0.045168,0.001691,9.945259,0.078416,0.017143,"Mechanism_4"
"3162","Begonia geminiflora L.B.Sm. & Wassh.",5.675897,NA,0.000101,7.383989,NA,0.153993,7.085901,NA,0.013528,9.677653,NA,0.137142,"Mechanism_4"
"3172","Begonia glabra Aubl.",5.6868,0.000981,1e-06,7.64556,0.040844,0.001084,7.274159,0.012312,9.5e-05,9.575216,0.040807,0.000966,"Mechanism_4"
"3182","Begonia inconspicua Brade",5.691879,NA,0.000101,7.350516,NA,0.153993,7.24065,NA,0.013528,9.32349,NA,0.137142,"Mechanism_4"
"3192","Begonia integerrima Spreng.",5.677601,0.002105,2e-05,7.382188,0.097927,0.030799,7.094058,0.009385,0.002706,9.348391,0.040986,0.027428,"Mechanism_4"
"3202","Begonia maurandiae A.DC.",5.661853,0.006831,1.4e-05,7.4523,0.247078,0.021999,6.982696,0.062141,0.001933,9.575471,0.170079,0.019592,"Mechanism_4"
"3213","Begonia polygonifolia A.DC.",5.687299,0.003166,2.5e-05,7.30554,0.04717,0.038498,7.17871,0.025393,0.003382,9.173029,0.03735,0.034286,"Mechanism_4"
"3222","Begonia pululahuana C.DC.",5.669364,0,5e-05,7.540622,0,0.076997,7.020191,0,0.006764,9.832958,0,0.068571,"Mechanism_4"
"3232","Begonia radicans Vell.",5.68375,NA,0.000101,7.229839,NA,0.153993,7.230563,NA,0.013528,9.182764,NA,0.137142,"Mechanism_4"
"3242","Begonia rossmanniae A.DC.",5.690642,0.00219,4e-06,7.887857,0.072747,0.005703,7.109483,0.017774,0.000501,9.978946,0.064839,0.005079,"Mechanism_4"
"3252","Begonia rubrotincta L.B.Sm. & B.G.Schub.",5.658064,0.006804,5e-05,7.106181,0.378749,0.076997,7.10678,0.021716,0.006764,9.081435,0.055258,0.068571,"Mechanism_4"
"3262","Begonia secunda L.B.Sm. & Wassh.",5.687477,0.003727,5e-05,7.743276,0.117681,0.076997,7.020891,0.019646,0.006764,9.853618,0.086925,0.068571,"Mechanism_4"
"3272","Begonia segregata L.B.Sm. & B.G.Schub.",5.668856,0.008087,1.7e-05,7.95704,0.164805,0.025666,7.109341,0.047224,0.002255,9.733466,0.064188,0.022857,"Mechanism_4"
"3282","Begonia smilacina A.DC.",5.690251,0.003966,2.5e-05,7.365461,0.170305,0.038498,7.222788,0.030767,0.003382,9.276566,0.178931,0.034286,"Mechanism_4"
"3292","Begonia sodiroi C.DC.",5.662306,0.016329,5e-05,7.771948,0.317228,0.076997,7.023327,0.029394,0.006764,9.524445,0.285226,0.068571,"Mechanism_4"
"3302","Begonia solananthera A.DC.",5.680643,0.004524,2e-05,7.332808,0.122884,0.030799,7.132149,0.032139,0.002706,9.303231,0.1116,0.027428,"Mechanism_4"
"3313","Begonia truncicola Sodiro ex C.DC.",5.675212,NA,0.000101,7.365813,NA,0.153993,7.144407,NA,0.013528,9.348536,NA,0.137142,"Mechanism_4"
"3322","Begonia wurdackii L.B.Sm. & B.G.Schub.",5.664688,0.003639,5e-05,6.851146,0.13819,0.076997,7.123192,0.012495,0.006764,9.009919,0.075991,0.068571,"Mechanism_4"
"3332","Cavendishia corei A.C.Sm.",5.663481,NA,0.000101,7.480992,NA,0.153993,7.186901,NA,0.013528,9.310186,NA,0.137142,"Mechanism_4"
"3342","Cavendishia macrocephala A.C.Sm.",5.671087,NA,0.000101,8.004366,NA,0.153993,7.296413,NA,0.013528,9.84845,NA,0.137142,"Mechanism_4"
"3352","Cavendishia neblinae Maguire, Steyerm. & Luteyn",5.696254,NA,0.000101,7.607381,NA,0.153993,7.182352,NA,0.013528,10.015431,NA,0.137142,"Mechanism_4"
"3362","Cavendishia sirensis Luteyn",5.691692,0.005904,5e-05,7.239871,0.047689,0.076997,7.254958,0.023671,0.006764,9.53198,0.039247,0.068571,"Mechanism_4"
"3372","Cavendishia speciosa A.C.Sm.",5.673538,0.005339,2.5e-05,7.956423,0.093474,0.038498,7.294779,0.017216,0.003382,9.862801,0.03491,0.034286,"Mechanism_4"
"3382","Cavendishia venosa A.C.Sm.",5.68105,0.005124,9e-06,8.131649,0.122787,0.013999,7.107318,0.04208,0.00123,10.042917,0.10746,0.012467,"Mechanism_4"
"3392","Demosthenesia vilcabambensis Luteyn",5.673822,0.005839,5e-05,7.322356,0.312948,0.076997,7.210598,0.034343,0.006764,9.425496,0.04744,0.068571,"Mechanism_4"
"3402","Diogenesia antioquiensis Luteyn",5.682729,NA,0.000101,7.799753,NA,0.153993,7.295735,NA,0.013528,10.011849,NA,0.137142,"Mechanism_4"
"3413","Disterigma appendiculatum Pedraza",5.668673,NA,0.000101,7.990577,NA,0.153993,7.187657,NA,0.013528,9.757536,NA,0.137142,"Mechanism_4"
"3422","Disterigma balslevii Luteyn",5.646683,NA,0.000101,7.345365,NA,0.153993,6.858565,NA,0.013528,9.839909,NA,0.137142,"Mechanism_4"
"3432","Disterigma chocoanum Pedraza",5.665908,NA,0.000101,7.946971,NA,0.153993,7.17012,NA,0.013528,9.709296,NA,0.137142,"Mechanism_4"
"3442","Disterigma dumontii Luteyn",5.687822,NA,0.000101,8.045268,NA,0.153993,7.001246,NA,0.013528,10.060363,NA,0.137142,"Mechanism_4"
"3452","Disterigma hiatum Pedraza",5.671776,NA,0.000101,7.81682,NA,0.153993,7.183871,NA,0.013528,9.814984,NA,0.137142,"Mechanism_4"
"3462","Disterigma noyesiae Luteyn",5.667078,0.002206,9e-06,7.487713,0.175633,0.013999,7.09274,0.038914,0.00123,9.548851,0.105453,0.012467,"Mechanism_4"
"3472","Disterigma panamense Standl.",5.691204,NA,0.000101,8.035926,NA,0.153993,7.365813,NA,0.013528,9.806095,NA,0.137142,"Mechanism_4"
"3482","Disterigma pseudokillipiella Luteyn",5.678676,0.008549,3.4e-05,8.005536,0.17215,0.051331,7.249088,0.011299,0.004509,9.969614,0.126291,0.045714,"Mechanism_4"
"3492","Gaultheria buxifolia Willd.",5.654037,0.001647,4e-06,7.445058,0.042963,0.006695,7.119498,0.023095,0.000588,9.37991,0.066895,0.005963,"Mechanism_4"
"3502","Macleania stricta A.C.Sm.",5.67066,0.00407,9e-06,7.773664,0.072175,0.013999,7.094907,0.044805,0.00123,9.787773,0.078283,0.012467,"Mechanism_4"
"3513","Oreanthes buxifolius Benth.",5.673055,0.014552,3.4e-05,6.794397,0.174129,0.051331,7.204767,0.040292,0.004509,8.8178,0.03288,0.045714,"Mechanism_4"
"3522","Orthaea cordata Oliv.",5.663134,NA,0.000101,7.538495,NA,0.153993,7.152269,NA,0.013528,9.119759,NA,0.137142,"Mechanism_4"
"3532","Orthaea hispida A.C.Sm.",5.690191,NA,0.000101,7.50329,NA,0.153993,7.330405,NA,0.013528,9.429717,NA,0.137142,"Mechanism_4"
"3542","Orthaea merumensis Maguire, Steyerm. & Luteyn",5.690863,0.002364,5e-05,7.584263,0.230541,0.076997,7.330841,0.020959,0.006764,9.519462,0.010277,0.068571,"Mechanism_4"
"3552","Orthaea oedipus Luteyn",5.69252,0.008091,5e-05,8.37963,0.132148,0.076997,7.291992,0.003065,0.006764,10.389745,0.20594,0.068571,"Mechanism_4"
"3562","Orthaea paruensis Maguire, Steyerm. & Luteyn",5.681707,NA,0.000101,7.948032,NA,0.153993,7.275865,NA,0.013528,9.87241,NA,0.137142,"Mechanism_4"
"3572","Orthaea thibaudioides Maguire, Steyerm. & Luteyn",5.685788,NA,0.000101,7.815611,NA,0.153993,7.286192,NA,0.013528,9.737256,NA,0.137142,"Mechanism_4"
"3582","Orthaea venamensis Maguire, Steyerm. & Luteyn",5.684327,0.003422,2.5e-05,7.874942,0.084704,0.038498,7.300672,0.009612,0.003382,9.537691,0.019069,0.034286,"Mechanism_4"
"3592","Orthaea wurdackii Maguire, Steyerm. & Luteyn",5.659655,0.001742,5e-05,7.904953,0.015493,0.076997,7.015712,0,0.006764,10.233439,0,0.068571,"Mechanism_4"
"3602","Psammisia caloneura A.C.Sm.",5.663945,0.01238,2.5e-05,8.146767,0.106542,0.038498,6.902334,0.073921,0.003382,9.816748,0.19406,0.034286,"Mechanism_4"
"3613","Psammisia chionantha Sleumer",5.687822,NA,0.000101,7.999007,NA,0.153993,7.077498,NA,0.013528,10.282335,NA,0.137142,"Mechanism_4"
"3622","Psammisia debilis Sleumer",5.669018,NA,0.000101,8.108924,NA,0.153993,7.045777,NA,0.013528,9.584521,NA,0.137142,"Mechanism_4"
"3632","Psammisia dolichopoda A.C.Sm.",5.685531,0.005158,1.1e-05,8.143584,0.173536,0.01711,7.232272,0.047196,0.001503,9.941958,0.128024,0.015238,"Mechanism_4"
"3642","Psammisia ecuadorensis Hoerold",5.645624,NA,0.000101,7.030857,NA,0.153993,7.037906,NA,0.013528,9.017484,NA,0.137142,"Mechanism_4"
"3652","Psammisia elegans Rusby",5.703282,NA,0.000101,7.413367,NA,0.153993,7.555382,NA,0.013528,8.875007,NA,0.137142,"Mechanism_4"
"3662","Psammisia ferruginea A.C.Sm.",5.680845,0.002466,5e-06,7.923394,0.107685,0.008105,7.134684,0.027634,0.000712,9.915943,0.085423,0.007218,"Mechanism_4"
"3672","Psammisia guianensis Klotzsch",5.682791,0.002211,3e-06,7.856457,0.067442,0.004052,7.149881,0.019307,0.000356,9.872321,0.067831,0.003609,"Mechanism_4"
"3682","Psammisia hookeriana Klotzsch",5.673729,0.004587,1.7e-05,7.2653,0.091134,0.025666,7.301987,0.032025,0.002255,8.966636,0.037737,0.022857,"Mechanism_4"
"3692","Psammisia idalima A.C.Sm.",5.66731,0.006566,1.4e-05,7.458863,0.138859,0.021999,7.01934,0.057807,0.001933,9.71268,0.157347,0.019592,"Mechanism_4"
"3702","Psammisia lehmannii Herold",5.64633,NA,0.000101,7.397562,NA,0.153993,6.96319,NA,0.013528,9.511555,NA,0.137142,"Mechanism_4"
"3713","Psammisia longicaulis A.C.Sm.",5.674868,NA,0.000101,7.754482,NA,0.153993,7.213768,NA,0.013528,9.775143,NA,0.137142,"Mechanism_4"
"3722","Psammisia mediobullata Luteyn & Sylva",5.669018,NA,0.000101,7.61776,NA,0.153993,7.271704,NA,0.013528,9.707838,NA,0.137142,"Mechanism_4"
"3732","Psammisia occidentalis A.C.Sm.",5.701479,0.000404,2e-05,8.840005,0.07923,0.030799,7.226427,0.015933,0.002706,10.745499,0.02698,0.027428,"Mechanism_4"
"3742","Psammisia oppositiflora Luteyn",5.669708,NA,0.000101,8.398184,NA,0.153993,7.254885,NA,0.013528,9.669536,NA,0.137142,"Mechanism_4"
"3752","Psammisia orthoneura A.C.Sm.",5.689838,0.005408,5e-05,8.302231,0.60511,0.076997,7.267276,0.022335,0.006764,9.865687,0.143241,0.068571,"Mechanism_4"
"3762","Psammisia pterocalyx Luteyn",5.693058,0.000842,5e-05,8.121615,0.05196,0.076997,7.298512,0.050719,0.006764,9.850679,0.135632,0.068571,"Mechanism_4"
"3772","Psammisia roseiflora Sleumer",5.68759,0.003842,2e-05,7.98683,0.194084,0.030799,7.070436,0.054453,0.002706,10.168646,0.180867,0.027428,"Mechanism_4"
"3782","Psammisia ulbrichiana Hoerold",5.67444,0.002471,3e-06,7.527363,0.093025,0.00531,7.146164,0.02648,0.000466,9.534069,0.083954,0.004729,"Mechanism_4"
"3792","Satyria allenii A.C.Sm.",5.679079,0.004104,9e-06,7.963792,0.089343,0.013999,7.303299,0.026503,0.00123,9.789131,0.073416,0.012467,"Mechanism_4"
"3802","Satyria arborea A.C.Sm.",5.663553,0.003198,2.5e-05,7.866521,0.168511,0.038498,7.268458,0.017549,0.003382,9.725022,0.018612,0.034286,"Mechanism_4"
"3813","Satyria grandifolia Hoerold",5.691702,0.003785,1.3e-05,7.937671,0.192735,0.019249,7.102337,0.042019,0.001691,10.073159,0.135243,0.017143,"Mechanism_4"
"3822","Satyria leptantha A.C.Sm.",5.682554,0.018726,5e-05,8.191506,0.638744,0.076997,7.193999,0.055926,0.006764,9.955039,0.775777,0.068571,"Mechanism_4"
"3832","Satyria pilosa A.C.Sm.",5.689494,0.006425,5e-05,8.351163,0.505356,0.076997,7.284344,0.030874,0.006764,10.288174,0.334421,0.068571,"Mechanism_4"
"3842","Sphyrospermum boekei Luteyn",5.656516,NA,0.000101,7.747165,NA,0.153993,7.087574,NA,0.013528,9.081825,NA,0.137142,"Mechanism_4"
"3852","Sphyrospermum buxifolium Poepp. & Endl.",5.680905,0.001461,1e-06,7.708436,0.057669,0.002026,7.230256,0.015444,0.000178,9.631627,0.054119,0.001805,"Mechanism_4"
"3862","Sphyrospermum cordifolium Benth.",5.677999,0.001392,1e-06,7.706225,0.041146,0.001387,7.242684,0.014605,0.000122,9.553411,0.041429,0.001236,"Mechanism_4"
"3872","Themistoclesia crassifolia Sleumer",5.675572,0.009824,3.4e-05,8.440655,0.1945,0.051331,7.168649,0.049701,0.004509,10.026439,0.096108,0.045714,"Mechanism_4"
"3882","Themistoclesia recondita A.C.Sm.",5.649217,0.007086,3.4e-05,7.52106,0.100466,0.051331,6.919779,0.046705,0.004509,9.871968,0.08567,0.045714,"Mechanism_4"
"3892","Thibaudia archeri A.C.Sm.",5.679852,0.008146,1.4e-05,8.176824,0.189481,0.021999,7.148587,0.065339,0.001933,10.013664,0.214261,0.019592,"Mechanism_4"
"3902","Thibaudia cupatensis Huber",5.688777,0.002441,1e-05,8.04662,0.075478,0.015399,7.178634,0.02205,0.001353,10.00497,0.04533,0.013714,"Mechanism_4"
"3913","Thibaudia involucrata A.C.Sm.",5.67496,0.003034,1.7e-05,8.299069,0.038401,0.025666,7.265228,0.019935,0.002255,9.787032,0.072727,0.022857,"Mechanism_4"
